epoch,train_loss,val_loss
1,0.8750275753046337,1.3572723028008584
2,0.8120198880371294,1.1741247700044402
3,0.8377322099710766,1.1753953600785247
4,0.8163066769901075,1.3483939154970426
5,0.7781794842920805,1.518543803271044
6,0.6986445168131277,1.4629877318145224
7,0.6690467969367379,1.2416302407919257
