epoch,train_loss,val_loss
1,0.8778711300147207,0.9583266446435893
2,0.8716463368189963,1.1105231521306214
3,0.8677907266114887,0.9212580375649311
4,0.8640225429283945,0.8534557502026912
5,0.850518065063577,0.9422081721325716
6,0.7960848024016932,1.1528420197191063
7,0.7620783536057724,1.197872792405111
8,0.7491286864406184,1.2129882921775181
9,0.7342109021387602,1.1951763627153855
