threshold,input_length_days,washout_days,n_train,n_val,n_test,train_positive,val_positive,test_positive,n_channels,seed,arch,hp,hp_hidden_dim,hp_num_layers,hp_dropout,best_epoch,best_val_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,val_brier,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc,test_pr_auc,test_brier
2,3,0,963,217,408,55,1,3,72,42,lstm,dropout=0.2;hidden_dim=32;num_layers=2,32.0,2.0,0.2,1,0.7830965689250401,0.25806451612903225,0.006172839506172839,1.0,0.012269938650306749,0.5416666666666666,0.009433962264150943,0.2658026107373334,0.9926470588235294,0.0,0.0,0.0,0.9259259259259259,0.20607235142118863,0.007306704286242454
2,3,0,963,217,408,55,1,3,72,42,lstm,dropout=0.4;hidden_dim=32;num_layers=2,32.0,2.0,0.4,1,0.7792254941804069,0.2903225806451613,0.0064516129032258064,1.0,0.01282051282051282,0.5462962962962964,0.009523809523809525,0.2637398741872384,0.9926470588235294,0.0,0.0,0.0,0.9111111111111111,0.20405982905982903,0.007306696569615718
2,3,0,963,217,408,55,1,3,72,42,lstm,dropout=0.2;hidden_dim=64;num_layers=1,64.0,1.0,0.2,30,0.37623175819005283,0.8847926267281107,0.0,0.0,0.0,0.8472222222222222,0.025,0.0957249794715837,0.9926470588235294,0.0,0.0,0.0,0.2650205761316872,0.006525216792996811,0.007309468345782677
2,3,0,963,217,408,55,1,3,72,42,lstm,dropout=0.4;hidden_dim=64;num_layers=1,64.0,1.0,0.4,30,0.37623175819005283,0.8847926267281107,0.0,0.0,0.0,0.8472222222222222,0.025,0.0957249794715837,0.9926470588235294,0.0,0.0,0.0,0.2650205761316872,0.006525216792996811,0.007309468345782677
2,3,0,963,217,408,55,1,3,72,42,lstm,dropout=0.2;hidden_dim=64;num_layers=2,64.0,2.0,0.2,20,0.32022432663611006,0.9170506912442397,0.0,0.0,0.0,0.888888888888889,0.03225806451612903,0.0798835002415114,0.9926470588235294,0.0,0.0,0.0,0.3539094650205761,0.007298900473674762,0.0073091245734904844
2,3,0,963,217,408,55,1,3,72,42,lstm,dropout=0.4;hidden_dim=64;num_layers=2,64.0,2.0,0.4,29,0.3226956757051604,0.9354838709677419,0.0,0.0,0.0,0.8842592592592593,0.03125,0.05693678230205328,0.9926470588235294,0.0,0.0,0.0,0.37777777777777777,0.007661685182858876,0.0073072121570064924
2,3,0,963,217,408,55,1,3,72,42,rnn,dropout=0.2;hidden_dim=32;num_layers=1,32.0,1.0,0.2,1,0.6371330533708844,0.7511520737327189,0.0,0.0,0.0,0.6805555555555556,0.014285714285714285,0.1900111545534625,0.9926470588235294,0.0,0.0,0.0,0.7390946502057614,0.05859957943291277,0.007305947760400735
2,3,0,963,217,408,55,1,3,72,42,rnn,dropout=0.4;hidden_dim=32;num_layers=1,32.0,1.0,0.4,1,0.6371330533708844,0.7511520737327189,0.0,0.0,0.0,0.6805555555555556,0.014285714285714285,0.1900111545534625,0.9926470588235294,0.0,0.0,0.0,0.7390946502057614,0.05859957943291277,0.007305947760400735
2,3,0,963,217,408,55,1,3,72,42,rnn,dropout=0.2;hidden_dim=32;num_layers=2,32.0,2.0,0.2,12,0.6833507972104209,0.7096774193548387,0.0,0.0,0.0,0.4976851851851852,0.00909090909090909,0.2023339201357778,0.9926470588235294,0.0,0.0,0.0,0.7835390946502057,0.03183147262094631,0.007305432315770719
2,3,0,963,217,408,55,1,3,72,42,rnn,dropout=0.4;hidden_dim=32;num_layers=2,32.0,2.0,0.4,12,0.7573397074426923,0.6359447004608295,0.0,0.0,0.0,0.375,0.007042253521126761,0.23178772964841837,0.9926470588235294,0.0,0.0,0.0,0.8049382716049382,0.025893926650865255,0.0073048388061210685
2,3,0,963,217,408,55,1,3,72,42,rnn,dropout=0.2;hidden_dim=64;num_layers=1,64.0,1.0,0.2,1,0.9375007493155343,0.2857142857142857,0.00641025641025641,1.0,0.012738853503184714,0.44907407407407407,0.007936507936507936,0.338546279508844,0.9926470588235294,0.0,0.0,0.0,0.6551440329218107,0.013840539023020775,0.007306670396927223
2,3,0,963,217,408,55,1,3,72,42,rnn,dropout=0.4;hidden_dim=64;num_layers=1,64.0,1.0,0.4,1,0.9375007493155343,0.2857142857142857,0.00641025641025641,1.0,0.012738853503184714,0.44907407407407407,0.007936507936507936,0.338546279508844,0.9926470588235294,0.0,0.0,0.0,0.6551440329218107,0.013840539023020775,0.007306670396927223
