threshold,input_length_days,washout_days,arch,hp,seed,best_epoch,best_val_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,val_brier,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc,test_pr_auc,test_brier
4,14,7,rnn,dropout=0.2;hidden_dim=64;num_layers=2,42,15,0.3624448242286841,0.8913043478260869,0.047619047619047616,1.0,0.09090909090909091,1.0,1.0,0.08621160176091536,0.9882005899705014,0.0,0.0,0.0,0.9708955223880598,0.2875,0.011608710290348814
4,14,7,rnn,dropout=0.2;hidden_dim=64;num_layers=2,43,10,0.5420953705906868,0.8586956521739131,0.0,0.0,0.0,0.6120218579234973,0.013888888888888888,0.0974458527871277,0.9882005899705014,0.0,0.0,0.0,0.10597014925373135,0.00805268976025428,0.011707534160881305
4,14,7,rnn,dropout=0.2;hidden_dim=64;num_layers=2,44,8,0.24329283523062864,0.9184782608695652,0.0,0.0,0.0,0.907103825136612,0.05555555555555555,0.04817618728583785,0.9882005899705014,0.0,0.0,0.0,0.5320895522388059,0.13548117984222396,0.01169574275472395
4,14,7,rnn,dropout=0.2;hidden_dim=64;num_layers=2,45,7,0.6514386013150215,0.717391304347826,0.018867924528301886,1.0,0.037037037037037035,0.9890710382513661,0.3333333333333333,0.20562617932149607,0.9882005899705014,0.0,0.0,0.0,0.6014925373134328,0.02469093406593407,0.011671712724554868
4,14,7,rnn,dropout=0.2;hidden_dim=64;num_layers=2,46,9,0.2819711851576964,0.8967391304347826,0.05,1.0,0.09523809523809523,0.9617486338797814,0.125,0.07562703000686208,0.9882005899705014,0.0,0.0,0.0,0.6567164179104478,0.02381497423331345,0.011662596559350376
