epoch,train_loss,val_loss
1,0.7933605336362407,0.44458764958604474
2,0.5622040205413387,0.4769529282141512
3,0.4674146405110757,0.6699058252656571
4,0.3910835111247642,0.7424092248569583
5,0.3364799608077322,0.782707648264749
6,0.28468275868466925,0.9490791852020215
