epoch,train_loss,val_loss
1,0.9137500367666546,1.2008149171317066
2,0.8628500580787659,1.3230131489259225
3,0.8036365728629263,1.3682720688758072
4,0.7856375731919941,1.4687334768198155
5,0.7748900877801995,1.3460550523466535
6,0.763664826593901,1.3778754737642076
