epoch,train_loss,val_loss
1,1.0727443861819448,0.8373252994546266
2,1.069430604222275,0.8057841719868027
3,1.0663146507881938,0.8730502663371719
4,1.0688240070428168,0.8025953039944729
5,1.0654068333762032,0.8312054560563275
6,1.0653021424299194,0.7497475219664173
7,1.03721035271883,0.7595034968630175
8,0.9928683422151066,0.7736998147496553
9,0.9632333850576764,0.7659432645713058
10,0.9497494069593293,0.8189626791488345
11,0.876077610112372,0.8339245398746473
