epoch,train_loss,val_loss
1,1.010268444937419,1.1945037751486807
2,0.9275835524729596,1.0664479973340275
3,0.9529977208230553,1.247881812579704
4,0.8946681693802035,1.3145045615506894
5,0.7734180008008228,1.6143370020118626
6,0.716053810424921,1.8532637476243756
7,0.6670863791936781,1.870408876864898
