epoch,train_loss,val_loss
1,0.842324812095482,1.2219677793257164
2,0.6713776903135793,1.360894602356535
3,0.5544638831715484,1.383601022489143
4,0.4692671376091617,2.8987467474106587
5,0.3657815845071019,1.7491648278453134
6,0.2942154633623737,2.3848623546461263
