epoch,train_loss,val_loss
1,0.7962023225741658,1.4887759552309008
2,0.6689293469355359,1.3886461666211336
3,0.6424467007561427,1.4251577292728905
4,0.6254995023089696,1.4716292574550167
5,0.6074844535773363,1.601296686877807
6,0.55680445224289,1.8454833840104667
7,0.5742263495922089,1.8450038539377427
