epoch,train_loss,val_loss
1,1.0384561807125599,1.9779566526412964
2,0.8590212030844255,2.0384146309260167
3,0.8260430772821387,2.3060805228623478
4,0.8060701497784861,2.0582997507669707
5,0.770064268495653,1.7688190745133343
6,0.7380762658752762,2.3254817460070956
7,0.6955841537955758,2.8019513151410855
8,0.6492945931174539,2.731635846197605
9,0.6100904631031143,2.997586227727659
10,0.5748757403213661,3.3285390419716183
